User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Subscription Duration,Month Acquisition,Group Age
292,Basic,11,2022-12-12,2023-06-27,Canada,43,Female,Laptop,1 Month,197,12,40-44
293,Standard,14,2022-09-12,2023-06-25,United Kingdom,39,Female,Laptop,1 Month,286,9,35-39
294,Premium,10,2022-10-15,2023-06-29,Australia,50,Male,Laptop,1 Month,257,10,50-54
295,Basic,14,2022-03-10,2023-06-27,Germany,45,Male,Laptop,1 Month,474,3,45-49
296,Basic,12,2022-01-10,2023-06-27,France,48,Female,Tablet,1 Month,533,1,45-49
297,Basic,13,2022-02-11,2023-06-24,Brazil,40,Male,Smartphone,1 Month,498,2,40-44
298,Standard,14,2022-03-11,2023-06-27,Mexico,41,Male,Tablet,1 Month,473,3,40-44
299,Premium,10,2022-10-30,2023-06-27,Spain,27,Male,Smartphone,1 Month,240,10,25-29
300,Basic,11,2022-10-30,2023-06-28,Italy,36,Male,Laptop,1 Month,241,10,35-39
301,Basic,10,2022-09-27,2023-06-24,United States,36,Female,Laptop,1 Month,270,9,35-39
302,Premium,11,2022-09-14,2023-06-27,Canada,44,Male,Tablet,1 Month,286,9,40-44
303,Standard,12,2022-11-06,2023-06-26,United Kingdom,45,Male,Tablet,1 Month,232,11,45-49
304,Standard,12,2022-11-06,2023-06-29,Australia,33,Female,Smartphone,1 Month,235,11,30-34
305,Basic,13,2022-05-24,2023-06-26,Germany,47,Male,Smart TV,1 Month,398,5,45-49
306,Premium,13,2022-06-07,2023-06-27,France,45,Male,Tablet,1 Month,385,6,45-49
307,Standard,11,2022-08-07,2023-06-28,Brazil,29,Female,Smart TV,1 Month,325,8,25-29
308,Basic,13,2022-10-27,2023-06-27,Mexico,31,Male,Smart TV,1 Month,243,10,30-34
309,Standard,11,2022-09-08,2023-06-28,Spain,31,Male,Smartphone,1 Month,293,9,30-34
310,Premium,15,2022-06-14,2023-06-26,Italy,49,Female,Smartphone,1 Month,377,6,45-49
311,Basic,15,2022-07-06,2023-06-27,United States,29,Female,Smartphone,1 Month,356,7,25-29
312,Premium,12,2022-05-27,2023-06-26,Canada,50,Male,Laptop,1 Month,395,5,50-54
313,Standard,13,2022-05-27,2023-06-27,United Kingdom,36,Female,Laptop,1 Month,396,5,35-39
314,Basic,10,2022-04-21,2023-06-26,Australia,28,Male,Laptop,1 Month,431,4,25-29
315,Standard,15,2022-04-28,2023-06-27,Germany,47,Female,Smart TV,1 Month,425,4,45-49
316,Premium,12,2022-05-27,2023-06-25,France,50,Female,Laptop,1 Month,394,5,50-54
317,Basic,15,2022-08-25,2023-06-28,Brazil,44,Female,Tablet,1 Month,307,8,40-44
318,Standard,10,2022-02-09,2023-06-27,Mexico,39,Female,Laptop,1 Month,503,2,35-39
319,Premium,14,2022-08-22,2023-06-26,Spain,32,Female,Smartphone,1 Month,308,8,30-34
320,Basic,15,2022-02-08,2023-06-27,Italy,30,Female,Laptop,1 Month,504,2,30-34
321,Premium,12,2022-06-22,2023-06-27,United States,33,Female,Smartphone,1 Month,370,6,30-34
322,Basic,15,2022-04-06,2023-06-27,Canada,44,Male,Smartphone,1 Month,447,4,40-44
323,Standard,14,2022-05-31,2023-06-26,United Kingdom,40,Male,Smartphone,1 Month,391,5,40-44
324,Standard,15,2022-05-22,2023-06-27,Australia,32,Male,Tablet,1 Month,401,5,30-34
325,Basic,13,2022-05-29,2023-06-27,Germany,32,Male,Tablet,1 Month,394,5,30-34
326,Premium,11,2022-11-06,2023-06-27,France,30,Male,Smartphone,1 Month,233,11,30-34
327,Basic,12,2022-06-07,2023-06-26,Brazil,32,Female,Smartphone,1 Month,384,6,30-34
328,Standard,12,2022-07-26,2023-06-27,Mexico,45,Female,Tablet,1 Month,336,7,45-49
329,Premium,11,2022-07-22,2023-06-25,Spain,35,Female,Smart TV,1 Month,338,7,35-39
330,Basic,10,2022-06-07,2023-06-26,Italy,40,Female,Smart TV,1 Month,384,6,40-44
331,Premium,14,2022-08-07,2023-06-26,United States,29,Female,Tablet,1 Month,323,8,25-29
332,Basic,14,2022-07-22,2023-06-26,Canada,31,Male,Tablet,1 Month,339,7,30-34
333,Standard,15,2022-07-24,2023-06-27,United Kingdom,43,Female,Smart TV,1 Month,338,7,40-44
334,Standard,11,2022-07-28,2023-06-28,Australia,34,Male,Smart TV,1 Month,335,7,30-34
335,Basic,10,2022-11-08,2023-06-25,Germany,47,Female,Tablet,1 Month,229,11,45-49
336,Premium,12,2022-02-09,2023-06-26,France,35,Male,Laptop,1 Month,502,2,35-39
337,Basic,13,2022-11-10,2023-06-27,Brazil,36,Male,Laptop,1 Month,229,11,35-39
338,Standard,12,2022-10-15,2023-06-27,Mexico,33,Male,Tablet,1 Month,255,10,30-34
339,Premium,13,2022-05-10,2023-06-25,Spain,30,Female,Laptop,1 Month,411,5,30-34
340,Basic,14,2022-09-13,2023-06-25,Italy,44,Female,Smartphone,1 Month,285,9,40-44
341,Premium,13,2022-08-24,2023-06-26,United States,44,Female,Laptop,1 Month,306,8,40-44
342,Basic,11,2022-09-08,2023-06-26,Canada,41,Female,Laptop,1 Month,291,9,40-44
343,Standard,13,2022-06-08,2023-06-25,United Kingdom,46,Male,Smart TV,1 Month,382,6,45-49
344,Standard,13,2022-07-08,2023-06-26,Australia,42,Female,Smartphone,1 Month,353,7,40-44
345,Basic,10,2022-08-08,2023-06-25,Germany,48,Female,Smart TV,1 Month,321,8,45-49
346,Premium,15,2022-08-31,2023-06-26,France,37,Male,Tablet,1 Month,299,8,35-39
347,Basic,14,2022-09-21,2023-06-28,Brazil,29,Male,Smartphone,1 Month,280,9,25-29
348,Standard,14,2022-05-10,2023-06-26,Mexico,30,Male,Smart TV,1 Month,412,5,30-34
349,Premium,14,2022-02-11,2023-06-26,Spain,28,Male,Smartphone,1 Month,500,2,25-29
350,Basic,10,2022-02-11,2023-06-28,Italy,44,Female,Smartphone,1 Month,502,2,40-44
351,Premium,11,2022-02-11,2023-06-28,United States,34,Female,Smart TV,1 Month,502,2,30-34
352,Basic,10,2022-09-20,2023-06-26,Canada,38,Male,Laptop,1 Month,279,9,35-39
353,Standard,14,2022-10-08,2023-06-26,United Kingdom,34,Female,Smartphone,1 Month,261,10,30-34
354,Standard,10,2022-08-16,2023-06-28,Australia,40,Female,Laptop,1 Month,316,8,40-44
355,Basic,15,2022-12-10,2023-06-27,Germany,32,Female,Tablet,1 Month,199,12,30-34
356,Premium,11,2022-10-14,2023-06-30,France,38,Male,Smart TV,1 Month,259,10,35-39
357,Basic,15,2022-10-18,2023-06-26,Brazil,39,Male,Smartphone,1 Month,251,10,35-39
358,Standard,12,2022-11-11,2023-06-28,Mexico,34,Female,Smart TV,1 Month,229,11,30-34
359,Premium,11,2022-11-20,2023-06-26,Spain,41,Male,Smartphone,1 Month,218,11,40-44
360,Basic,15,2022-11-21,2023-06-30,Italy,43,Female,Tablet,1 Month,221,11,40-44
361,Premium,12,2022-11-25,2023-06-28,United States,36,Female,Laptop,1 Month,215,11,35-39
362,Basic,11,2022-08-12,2023-06-27,Canada,31,Male,Laptop,1 Month,319,8,30-34
363,Standard,12,2022-01-11,2023-06-25,United Kingdom,47,Female,Smart TV,1 Month,530,1,45-49
364,Standard,14,2022-12-10,2023-06-29,Australia,48,Male,Smart TV,1 Month,201,12,45-49
365,Basic,11,2022-10-13,2023-06-27,Germany,36,Male,Laptop,1 Month,257,10,35-39
366,Premium,12,2022-10-17,2023-06-29,France,41,Male,Smart TV,1 Month,255,10,40-44
367,Basic,13,2022-10-23,2023-06-25,Brazil,32,Male,Laptop,1 Month,245,10,30-34
368,Standard,13,2022-10-24,2023-06-28,Mexico,28,Male,Smartphone,1 Month,247,10,25-29
369,Premium,12,2022-10-25,2023-06-27,Spain,46,Female,Smartphone,1 Month,245,10,45-49
370,Basic,11,2022-10-22,2023-06-29,Italy,46,Female,Smartphone,1 Month,250,10,45-49
371,Basic,11,2022-09-30,2023-06-25,United States,47,Male,Tablet,1 Month,268,9,45-49
372,Basic,11,2022-06-09,2023-06-27,Canada,31,Female,Tablet,1 Month,383,6,30-34
373,Standard,10,2022-06-18,2023-06-26,United Kingdom,44,Female,Tablet,1 Month,373,6,40-44
374,Premium,10,2022-12-06,2023-06-28,Australia,39,Female,Laptop,1 Month,204,12,35-39
375,Basic,14,2022-06-17,2023-06-28,Germany,44,Female,Laptop,1 Month,376,6,40-44
376,Basic,12,2022-06-20,2023-06-27,France,39,Female,Smartphone,1 Month,372,6,35-39
377,Premium,12,2022-08-27,2023-06-28,Brazil,37,Male,Laptop,1 Month,305,8,35-39
378,Standard,14,2022-08-13,2023-06-27,Mexico,47,Female,Laptop,1 Month,318,8,45-49
379,Standard,10,2022-12-08,2023-06-28,Spain,46,Female,Smart TV,1 Month,202,12,45-49
380,Basic,15,2022-05-08,2023-06-27,Italy,27,Female,Smart TV,1 Month,415,5,25-29
381,Premium,10,2022-07-14,2023-06-27,United States,43,Female,Laptop,1 Month,348,7,40-44
382,Standard,10,2022-07-06,2023-06-26,Canada,51,Male,Smart TV,1 Month,355,7,50-54
383,Basic,10,2022-01-06,2023-06-27,United Kingdom,49,Male,Smart TV,1 Month,537,1,45-49
384,Standard,10,2022-05-19,2023-06-28,Australia,35,Female,Smartphone,1 Month,405,5,35-39
385,Premium,15,2022-05-22,2023-06-27,Germany,44,Male,Smartphone,1 Month,401,5,40-44
386,Basic,14,2022-11-07,2023-06-26,France,48,Male,Tablet,1 Month,231,11,45-49
387,Premium,11,2022-07-19,2023-06-28,Brazil,39,Female,Tablet,1 Month,344,7,35-39
388,Standard,12,2022-07-21,2023-06-28,Mexico,38,Male,Laptop,1 Month,342,7,35-39
389,Basic,14,2022-02-08,2023-06-26,Spain,45,Male,Smart TV,1 Month,503,2,45-49
390,Standard,13,2022-03-07,2023-06-28,Italy,43,Female,Laptop,1 Month,478,3,40-44
391,Premium,13,2022-06-23,2023-06-27,United States,42,Male,Laptop,1 Month,369,6,40-44
392,Basic,15,2022-03-06,2023-06-28,Canada,28,Male,Smart TV,1 Month,479,3,25-29
393,Standard,10,2022-03-06,2023-06-26,United Kingdom,40,Male,Tablet,1 Month,477,3,40-44
394,Premium,14,2022-05-30,2023-06-27,Australia,41,Female,Tablet,1 Month,393,5,40-44
395,Basic,12,2022-05-06,2023-06-26,Germany,45,Female,Laptop,1 Month,416,5,45-49
396,Premium,14,2022-10-06,2023-06-27,France,30,Female,Smartphone,1 Month,264,10,30-34
397,Basic,11,2022-07-14,2023-06-26,Brazil,31,Female,Smartphone,1 Month,347,7,30-34
398,Standard,13,2022-07-15,2023-06-27,Mexico,51,Female,Tablet,1 Month,347,7,50-54
399,Standard,12,2022-07-14,2023-06-25,Spain,44,Female,Smartphone,1 Month,346,7,40-44
400,Basic,14,2022-07-13,2023-06-27,Italy,49,Male,Laptop,1 Month,349,7,45-49
401,Premium,12,2022-07-17,2023-06-26,United States,47,Female,Laptop,1 Month,344,7,45-49
402,Basic,14,2022-07-21,2023-06-26,Canada,42,Male,Smartphone,1 Month,340,7,40-44
403,Standard,13,2022-07-23,2023-06-28,United Kingdom,28,Male,Smartphone,1 Month,340,7,25-29
404,Premium,13,2022-01-08,2023-06-28,Australia,28,Male,Smartphone,1 Month,536,1,25-29
405,Basic,13,2022-06-08,2023-06-26,Germany,49,Female,Tablet,1 Month,383,6,45-49
406,Premium,12,2022-08-19,2023-06-26,France,32,Female,Smartphone,1 Month,311,8,30-34
407,Basic,12,2022-08-26,2023-06-27,Brazil,37,Female,Tablet,1 Month,305,8,35-39
408,Standard,13,2022-09-27,2023-06-27,Mexico,37,Female,Tablet,1 Month,273,9,35-39
409,Standard,14,2022-09-15,2023-06-25,Spain,37,Male,Smartphone,1 Month,283,9,35-39
410,Basic,15,2022-02-09,2023-06-25,Italy,37,Male,Smart TV,1 Month,501,2,35-39
411,Premium,14,2022-03-09,2023-06-26,United States,48,Female,Tablet,1 Month,474,3,45-49
412,Basic,12,2022-03-09,2023-06-26,Canada,47,Male,Laptop,1 Month,474,3,45-49
413,Standard,13,2022-08-24,2023-06-26,United Kingdom,41,Female,Smartphone,1 Month,306,8,40-44
414,Premium,14,2022-08-21,2023-06-27,Australia,47,Female,Laptop,1 Month,310,8,45-49
415,Basic,13,2022-08-23,2023-06-25,Germany,39,Female,Smartphone,1 Month,306,8,35-39
416,Premium,10,2022-02-09,2023-06-26,France,28,Male,Tablet,1 Month,502,2,25-29
417,Basic,14,2022-09-21,2023-06-29,Brazil,31,Male,Smart TV,1 Month,281,9,30-34
418,Standard,14,2022-10-21,2023-06-27,Mexico,47,Female,Smart TV,1 Month,249,10,45-49
419,Standard,11,2022-10-30,2023-06-27,Spain,27,Female,Laptop,1 Month,240,10,25-29
420,Basic,10,2022-02-11,2023-06-28,Italy,28,Male,Laptop,1 Month,502,2,25-29
421,Premium,14,2022-10-16,2023-06-28,United States,33,Male,Tablet,1 Month,255,10,30-34
422,Basic,14,2022-09-15,2023-06-29,Canada,29,Female,Tablet,1 Month,287,9,25-29
423,Standard,15,2022-12-09,2023-06-27,United Kingdom,41,Male,Smartphone,1 Month,200,12,40-44
424,Premium,12,2022-09-18,2023-06-29,Australia,28,Female,Tablet,1 Month,284,9,25-29
425,Basic,13,2022-04-10,2023-06-27,Germany,38,Male,Tablet,1 Month,443,4,35-39
426,Premium,15,2022-05-10,2023-06-30,France,35,Male,Laptop,1 Month,416,5,35-39
427,Basic,11,2022-06-11,2023-06-26,Brazil,51,Male,Smart TV,1 Month,380,6,50-54
428,Standard,12,2022-11-17,2023-06-28,Mexico,45,Male,Smartphone,1 Month,223,11,45-49
429,Standard,14,2022-11-18,2023-06-26,Spain,51,Male,Laptop,1 Month,220,11,50-54
430,Basic,14,2022-11-22,2023-06-30,Italy,46,Female,Smart TV,1 Month,220,11,45-49
431,Premium,15,2022-04-12,2023-06-28,United States,28,Male,Smart TV,1 Month,442,4,25-29
432,Basic,12,2022-11-19,2023-06-30,Canada,46,Female,Smart TV,1 Month,223,11,45-49
433,Standard,11,2022-06-11,2023-06-25,United Kingdom,46,Female,Smartphone,1 Month,379,6,45-49
434,Premium,12,2022-10-15,2023-06-29,Australia,32,Female,Laptop,1 Month,257,10,30-34
435,Basic,11,2022-10-17,2023-06-28,Germany,39,Female,Smart TV,1 Month,254,10,35-39
436,Premium,11,2022-10-19,2023-06-29,France,41,Female,Smartphone,1 Month,253,10,40-44
437,Basic,13,2022-10-23,2023-06-25,Brazil,47,Male,Smart TV,1 Month,245,10,45-49
438,Standard,12,2022-10-24,2023-06-28,Mexico,35,Male,Smart TV,1 Month,247,10,35-39
439,Standard,12,2022-10-23,2023-06-27,Spain,37,Female,Smart TV,1 Month,247,10,35-39
440,Basic,11,2022-10-10,2023-06-29,Italy,47,Male,Tablet,1 Month,262,10,45-49
441,Premium,13,2022-05-10,2023-06-28,United States,48,Female,Laptop,1 Month,414,5,45-49
442,Basic,12,2022-01-07,2023-06-27,Canada,30,Female,Laptop,1 Month,536,1,30-34
443,Standard,10,2022-01-07,2023-06-27,United Kingdom,36,Male,Smart TV,1 Month,536,1,35-39
444,Premium,10,2022-06-25,2023-06-28,Australia,50,Female,Smartphone,1 Month,368,6,50-54
445,Basic,12,2022-06-24,2023-06-28,Germany,41,Male,Tablet,1 Month,369,6,40-44
446,Basic,14,2022-06-28,2023-06-28,France,46,Female,Smartphone,1 Month,365,6,45-49
447,Basic,15,2022-11-08,2023-06-28,Brazil,36,Female,Laptop,1 Month,232,11,35-39
448,Standard,14,2022-12-08,2023-06-27,Mexico,48,Male,Tablet,1 Month,201,12,45-49
449,Premium,10,2022-07-08,2023-06-28,Spain,37,Female,Laptop,1 Month,355,7,35-39
450,Basic,14,2022-06-08,2023-06-27,Italy,49,Male,Laptop,1 Month,384,6,45-49
451,Basic,12,2022-07-18,2023-06-28,United States,31,Female,Laptop,1 Month,345,7,30-34
452,Premium,12,2022-06-16,2023-06-26,Canada,42,Female,Laptop,1 Month,375,6,40-44
453,Standard,11,2022-05-30,2023-06-28,United Kingdom,45,Female,Tablet,1 Month,394,5,45-49
454,Standard,15,2022-05-28,2023-06-28,Australia,51,Female,Tablet,1 Month,396,5,50-54
455,Basic,11,2022-05-31,2023-06-27,Germany,31,Female,Smart TV,1 Month,392,5,30-34
456,Premium,14,2022-04-06,2023-06-27,France,41,Male,Tablet,1 Month,447,4,40-44
457,Standard,14,2022-06-29,2023-06-28,Brazil,40,Male,Smart TV,1 Month,364,6,40-44
458,Basic,10,2022-07-24,2023-06-28,Mexico,27,Male,Tablet,1 Month,339,7,25-29
459,Standard,10,2022-07-19,2023-06-27,Spain,46,Female,Tablet,1 Month,343,7,45-49
460,Premium,10,2022-06-30,2023-06-28,Italy,30,Female,Smart TV,1 Month,363,6,30-34
461,Basic,11,2022-06-16,2023-06-27,United States,37,Male,Smart TV,1 Month,376,6,35-39
462,Premium,15,2022-10-06,2023-06-28,Canada,45,Male,Smartphone,1 Month,265,10,45-49
463,Standard,11,2022-01-06,2023-06-26,United Kingdom,40,Male,Smart TV,1 Month,536,1,40-44
464,Basic,13,2022-03-06,2023-06-28,Australia,45,Male,Laptop,1 Month,479,3,45-49
465,Standard,11,2022-05-06,2023-06-26,Germany,34,Male,Laptop,1 Month,416,5,30-34
466,Premium,10,2022-07-06,2023-06-27,France,33,Male,Laptop,1 Month,356,7,30-34
467,Basic,10,2022-06-22,2023-06-26,Brazil,47,Female,Laptop,1 Month,369,6,45-49
468,Standard,11,2022-06-28,2023-06-27,Mexico,32,Male,Smart TV,1 Month,364,6,30-34
469,Premium,12,2022-06-29,2023-06-29,Spain,41,Female,Tablet,1 Month,365,6,40-44
470,Basic,15,2022-03-07,2023-06-28,Italy,31,Female,Tablet,1 Month,478,3,30-34
471,Premium,15,2022-08-07,2023-06-27,United States,43,Male,Tablet,1 Month,324,8,40-44
472,Basic,10,2022-07-13,2023-06-27,Canada,32,Female,Tablet,1 Month,349,7,30-34
473,Standard,10,2022-07-27,2023-06-28,United Kingdom,46,Female,Smartphone,1 Month,336,7,45-49
474,Standard,14,2022-07-30,2023-06-28,Australia,38,Male,Smartphone,1 Month,333,7,35-39
475,Basic,11,2022-08-13,2023-06-26,Germany,31,Female,Smart TV,1 Month,317,8,30-34
476,Premium,14,2022-08-18,2023-06-26,France,31,Female,Laptop,1 Month,312,8,30-34
477,Basic,10,2022-08-24,2023-06-27,Brazil,50,Male,Laptop,1 Month,307,8,50-54
478,Standard,10,2022-08-09,2023-06-27,Mexico,32,Male,Laptop,1 Month,322,8,30-34
479,Premium,13,2022-04-09,2023-06-27,Spain,38,Female,Smartphone,1 Month,444,4,35-39
480,Basic,15,2022-04-09,2023-06-27,Italy,37,Female,Laptop,1 Month,444,4,35-39
481,Premium,12,2022-04-09,2023-06-26,United States,36,Male,Smart TV,1 Month,443,4,35-39
482,Basic,11,2022-08-27,2023-06-27,Canada,30,Male,Smart TV,1 Month,304,8,30-34
483,Standard,14,2022-08-25,2023-06-27,United Kingdom,28,Male,Smart TV,1 Month,306,8,25-29
484,Standard,13,2022-08-25,2023-06-28,Australia,40,Male,Smartphone,1 Month,307,8,40-44
485,Basic,14,2022-01-09,2023-06-28,Germany,28,Female,Tablet,1 Month,535,1,25-29
486,Premium,15,2022-09-13,2023-06-26,France,37,Female,Laptop,1 Month,286,9,35-39
487,Basic,15,2022-05-10,2023-06-29,Brazil,30,Male,Smart TV,1 Month,415,5,30-34
488,Standard,11,2022-08-10,2023-06-28,Mexico,33,Female,Smart TV,1 Month,322,8,30-34
489,Premium,11,2022-10-26,2023-06-28,Spain,49,Male,Tablet,1 Month,245,10,45-49
490,Basic,12,2022-10-18,2023-06-29,Italy,36,Female,Smart TV,1 Month,254,10,35-39
491,Premium,12,2022-07-10,2023-06-28,United States,28,Female,Smartphone,1 Month,353,7,25-29
492,Basic,10,2022-09-17,2023-06-30,Canada,51,Male,Tablet,1 Month,286,9,50-54
493,Standard,11,2022-09-18,2023-06-27,United Kingdom,35,Female,Smartphone,1 Month,282,9,35-39
494,Standard,14,2022-09-27,2023-06-29,Australia,31,Male,Smart TV,1 Month,275,9,30-34
495,Basic,13,2022-09-30,2023-06-27,Germany,39,Male,Smartphone,1 Month,270,9,35-39
496,Premium,10,2022-10-30,2023-06-30,France,51,Female,Laptop,1 Month,243,10,50-54
497,Basic,11,2022-09-11,2023-06-29,Brazil,44,Male,Smartphone,1 Month,291,9,40-44
498,Standard,11,2022-11-17,2023-06-28,Mexico,41,Female,Smartphone,1 Month,223,11,40-44
499,Premium,10,2022-11-18,2023-06-26,Spain,28,Female,Laptop,1 Month,220,11,25-29
500,Basic,15,2022-11-22,2023-06-30,Italy,38,Male,Laptop,1 Month,220,11,35-39
501,Premium,14,2022-11-22,2023-06-28,Spain,43,Male,Smartphone,1 Month,218,11,40-44
502,Basic,13,2022-11-21,2023-06-30,Spain,38,Male,Smartphone,1 Month,221,11,35-39
503,Standard,14,2022-10-11,2023-06-26,United States,30,Male,Tablet,1 Month,258,10,30-34
504,Standard,12,2022-10-21,2023-06-29,Canada,32,Female,Laptop,1 Month,251,10,30-34
505,Basic,11,2022-10-21,2023-06-28,United States,35,Male,Smartphone,1 Month,250,10,35-39
506,Premium,14,2022-10-23,2023-06-29,United States,27,Male,Smart TV,1 Month,249,10,25-29
507,Basic,15,2022-10-24,2023-06-26,Canada,49,Female,Tablet,1 Month,245,10,45-49
508,Standard,12,2022-10-23,2023-06-28,United Kingdom,42,Female,Tablet,1 Month,248,10,40-44
509,Premium,10,2022-10-21,2023-06-28,Australia,40,Male,Smartphone,1 Month,250,10,40-44
510,Basic,15,2022-06-10,2023-06-29,Germany,43,Female,Tablet,1 Month,384,6,40-44
511,Premium,11,2022-07-26,2023-06-28,France,44,Female,Smart TV,1 Month,337,7,40-44
512,Basic,15,2022-07-13,2023-06-28,Brazil,32,Male,Tablet,1 Month,350,7,30-34
513,Standard,10,2022-06-07,2023-06-28,Mexico,50,Male,Tablet,1 Month,386,6,50-54
514,Standard,14,2022-07-07,2023-06-28,Spain,35,Male,Tablet,1 Month,356,7,35-39
515,Basic,15,2022-01-07,2023-06-29,Italy,44,Female,Laptop,1 Month,538,1,40-44
516,Premium,14,2022-07-31,2023-06-28,Spain,42,Female,Smart TV,1 Month,332,7,40-44
517,Basic,12,2022-06-08,2023-06-28,Spain,34,Female,Smart TV,1 Month,385,6,30-34
518,Standard,15,2022-07-08,2023-06-27,United States,37,Female,Tablet,1 Month,354,7,35-39
519,Premium,10,2022-06-08,2023-06-28,Canada,43,Male,Smartphone,1 Month,385,6,40-44
520,Basic,13,2022-03-08,2023-06-28,United States,32,Male,Smart TV,1 Month,477,3,30-34
521,Basic,15,2022-06-18,2023-06-28,United States,33,Female,Smart TV,1 Month,375,6,30-34
522,Basic,14,2022-06-17,2023-06-27,Canada,32,Female,Tablet,1 Month,375,6,30-34
523,Standard,13,2022-07-06,2023-06-29,United Kingdom,41,Male,Smartphone,1 Month,358,7,40-44
524,Premium,15,2022-06-06,2023-06-28,Australia,31,Male,Tablet,1 Month,387,6,30-34
525,Basic,14,2022-04-06,2023-06-27,Germany,44,Male,Tablet,1 Month,447,4,40-44
526,Basic,11,2022-06-20,2023-06-28,France,49,Male,Laptop,1 Month,373,6,45-49
527,Premium,10,2022-10-07,2023-06-28,Brazil,48,Female,Tablet,1 Month,264,10,45-49
528,Standard,13,2022-07-13,2023-06-29,Mexico,42,Female,Smartphone,1 Month,351,7,40-44
529,Standard,11,2022-07-07,2023-06-27,Spain,50,Female,Laptop,1 Month,355,7,50-54
530,Basic,14,2022-06-22,2023-06-28,Italy,49,Female,Smart TV,1 Month,371,6,45-49
531,Premium,14,2022-06-15,2023-06-27,Spain,30,Female,Laptop,1 Month,377,6,30-34
532,Standard,11,2022-03-06,2023-06-28,Spain,38,Male,Laptop,1 Month,479,3,35-39
533,Basic,14,2022-04-06,2023-06-27,United States,38,Male,Smartphone,1 Month,447,4,35-39
534,Standard,11,2022-05-06,2023-06-28,Canada,39,Female,Smart TV,1 Month,418,5,35-39
535,Premium,15,2022-07-06,2023-06-29,United States,42,Female,Laptop,1 Month,358,7,40-44
536,Basic,10,2022-06-14,2023-06-29,United States,28,Male,Smart TV,1 Month,380,6,25-29
537,Premium,10,2022-06-17,2023-06-27,Canada,38,Male,Smartphone,1 Month,375,6,35-39
538,Standard,14,2022-06-19,2023-06-28,United Kingdom,40,Female,Tablet,1 Month,374,6,40-44
539,Basic,12,2022-02-07,2023-06-29,Australia,30,Female,Tablet,1 Month,507,2,30-34
540,Standard,10,2022-03-07,2023-06-29,Germany,40,Male,Smartphone,1 Month,479,3,40-44
541,Premium,10,2022-07-13,2023-06-27,France,31,Male,Smart TV,1 Month,349,7,30-34
542,Basic,14,2022-07-26,2023-06-27,Brazil,41,Male,Smartphone,1 Month,336,7,40-44
543,Standard,11,2022-07-27,2023-06-28,Mexico,37,Male,Smartphone,1 Month,336,7,35-39
544,Premium,14,2022-08-08,2023-06-28,Spain,49,Male,Tablet,1 Month,324,8,45-49
545,Basic,14,2022-08-17,2023-06-27,Italy,29,Male,Smart TV,1 Month,314,8,25-29
546,Premium,10,2022-08-20,2023-06-26,Spain,31,Male,Smart TV,1 Month,310,8,30-34
547,Basic,10,2022-05-09,2023-06-27,Spain,39,Male,Tablet,1 Month,414,5,35-39
548,Standard,12,2022-05-09,2023-06-27,United States,51,Female,Smartphone,1 Month,414,5,50-54
549,Standard,10,2022-05-09,2023-06-27,Canada,38,Female,Smartphone,1 Month,414,5,35-39
550,Basic,11,2022-06-09,2023-06-27,United States,29,Female,Tablet,1 Month,383,6,25-29
551,Premium,13,2022-03-09,2023-06-28,United States,41,Female,Laptop,1 Month,476,3,40-44
552,Basic,13,2022-08-29,2023-06-27,Canada,48,Female,Tablet,1 Month,302,8,45-49
553,Standard,14,2022-08-27,2023-06-28,United Kingdom,39,Male,Smart TV,1 Month,305,8,35-39
554,Premium,12,2022-08-29,2023-06-29,Australia,37,Male,Smartphone,1 Month,304,8,35-39
555,Basic,11,2022-09-13,2023-06-28,Germany,37,Female,Smartphone,1 Month,288,9,35-39
